id,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
7566,188.0,30.655328,21.0,5.0,75.83935333333334,11.625516666666668,2.8766666666666665,1.7133333333333336,0.9183333333333332,0.4663883333333334,5.0988,2.8
7567,110.0,3.18390975,4.583333333333333,3.0,8.71100505325,13.161829166666667,2.595,1.3186666666666669,0.5308333333333334,0.7650095833333334,0.37005,2.5
7568,80.0,5.439908,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.88625,0.495275,0.8148,6.3
7569,515.0,87.947992,17.2,4.4,39.466738,10.75912,2.298,1.9072,0.946,0.460005,2.4836,5.5
7570,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.84161,6.0
7571,114.0,13.89,20.5,5.6,43.498522,9.08885,2.352,1.8200000000000005,1.04,0.47857,2.96536,4.0
7572,122.0,14.091992,12.2,4.8,24.808518,11.20276,2.77,1.767,0.91,0.496167,1.7362,6.0
7573,126.0,10.9728255,18.0,4.0,43.498522,10.629,2.675,1.905,0.905,0.48855,4.52989,5.5
7574,106.0,14.031992,10.6,4.8,21.593638,11.20276,2.727,1.732,0.91,0.496167,0.74774,6.8
7575,93.0,20.362,30.66666666666667,4.666666666666667,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,6.44467,6.3
7576,128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.86481,5.5
7577,278.0,26.917984,13.9,4.65,29.680678624999995,10.98774,2.857,1.7200000000000002,0.8649999999999999,0.498454,1.70155,6.5
7578,278.0,41.181992,14.333333333333336,4.0,29.525338,10.96038333333336,2.901666666666667,1.775,0.9016666666666668,0.4850333333333334,1.31763,5.5
7579,105.0,10.9728255,17.333333333333332,4.0,39.180980333,11.755999999999998,2.8716666666666666,1.765,0.9333333333333332,0.4830516666666667,1.47705,5.0
7580,92.0,6.697992,7.92,4.16,15.69310028,12.046624,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.55823,5.0
7581,30.0,4.073996,10.0,4.8,20.077018,11.100835,2.7060000000000004,1.6780000000000002,0.892,0.48502,0.93673,6.5
7582,58.0,12.029324,17.333333333333332,4.666666666666667,40.93713333333333,10.29683333333331,2.8416666666666663,1.7166666666666668,0.92,0.4865066666666666,1.02228,6.5
7583,200.0,9.893996,10.8,4.8,20.2988926326,11.509916,2.721,1.6869999999999998,0.91,0.4991960000000001,0.74774,6.5
7584,144.0,8.147992,14.6,4.8,31.574635600000004,11.17714,2.81,1.7400000000000002,1.11,0.491478,0.8812,5.5
7585,61.0,22.98,61.0,4.333333333333333,150.72218966666662,8.054,2.3816666666666664,2.0866666666666664,1.346666666666667,0.4053733333333333,7.316,1.8
7586,622.0,26.015984,28.5,5.634920634920635,68.16233625641043,10.987245,2.683174603174603,1.7795,0.946,0.4651985429141717,4.57578,2.8
7587,120.0,11.351332,10.0,6.0,20.9941265318,11.33044,2.636,1.794,0.914,0.4927359999999999,0.0,4.0
7588,80.0,5.686908,10.0,5.0,20.492449117625004,12.2092875,2.786875,1.52,0.91125,0.49425875,0.75585,3.8
7589,146.0,7.767992,14.5,5.0,29.21788464,11.2603,2.675,1.75,0.905,0.491678,1.81103,5.5
7590,185.0,27.104327,46.25,4.25,113.1572575,11.865175,2.6,1.9325,1.07,0.4442925,9.54775,2.5
7591,196.0,30.92,24.5,4.0,53.4902975,10.0743,2.295,1.825,1.12,0.4776649999999999,2.37558,1.8
7592,50.0,3.443996,10.0,4.8,20.0468,11.33044,2.7060000000000004,1.6980000000000002,0.892,0.498454,0.73671,5.5
7593,38.0,7.134331999999999,18.0,4.0,41.861923125,11.50615,2.55,1.765,0.9225000000000004,0.479405,1.12928,4.0
7594,68.0,3.253996,10.8,5.2,20.016938,11.17714,2.8680000000000003,1.6780000000000002,0.892,0.498454,0.75677,4.5
7595,127.0,2.70324725,6.047619047619048,3.3809523809523814,11.889270000000002,13.173014285714286,2.7352380952380955,1.3542857142857143,0.5342857142857144,0.7322242857142859,0.0222,3.5
7596,150.0,3.6474955,6.1764705882352935,3.7647058823529416,12.117015867529412,12.880976470588234,2.6558823529411764,1.486470588235294,0.6964705882352941,0.6712364705882353,0.58105,3.5
7597,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,1.79216,2.8
7598,90.0,11.463996000000002,18.0,4.4,39.568056,11.11696,2.77,1.7380000000000002,0.8800000000000001,0.4862359999999999,2.78022,5.5
7599,107.0,12.417996,11.6,4.8,24.75087845,11.33044,2.7060000000000004,1.9072,0.928,0.498666,1.00104,5.5
7600,220.0,24.150564000000003,27.6,4.8,65.56541800000001,11.38168,2.829,1.7400000000000002,0.928,0.47477854,3.08833,3.5
7601,296.0,34.058654,42.285714285714285,5.428571428571429,103.49857999999998,10.5174,2.667142857142857,1.8000000000000005,1.09,0.4494728571428572,1.25093,2.5
7602,74.0,2.70174775,7.5,4.4,14.996859625,12.3734,2.934,1.495,0.71,0.6184925,0.70884,5.5
7603,78.0,13.385996,30.66666666666667,4.0,68.56273,9.370384,2.308333333333334,1.88,1.12,0.4660609999999999,6.64,2.5
7604,214.0,121.42,42.8,5.28,102.82756,9.370384,2.298,1.9072,1.13,0.467568,5.2085,2.5
7605,90.0,13.89,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.45933,2.5
7606,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.67999,3.8
7607,180.0,7.876747749999999,9.0,4.5,18.60817185,11.33044,2.7960000000000003,1.656,0.836,0.4956075,0.56731,6.0
7608,100.0,7.900992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.73241,5.5
7609,128.0,14.05,12.0,4.8,26.385218,11.23408,2.7060000000000004,1.7,1.1,0.498984,0.74511,4.0
7610,58.0,3.555328,11.6,4.8,23.099694928,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.75585,2.5
7611,592.0,41.8341515,23.5,5.5,49.230985625,10.8425375,2.2225,1.86625,1.1275,0.479965,4.4815,5.3
7612,87.0,11.351332,39.5,3.5,98.3407975,8.12415,2.165,1.925,1.13,0.468765,7.775,2.5
7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27323,1.5
7614,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.55,1.6310000000000002,0.91,0.4927189999999999,0.73829,2.8
7615,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00958,5.5
7616,120.0,8.903332,12.0,4.8,24.808518,11.10535,2.675,1.725,0.9259999999999998,0.492719,1.61291,6.8
7617,138.0,13.01329899999999,17.2,4.8,40.689515,10.73364,2.58,1.94,0.928,0.489795,1.00958,3.8
7618,60.0,7.876747749999999,12.0,4.8,25.077338,12.30176,2.934,1.654,0.774,0.491678,1.07245,4.3
7619,226.0,24.70666,11.25,4.25,24.50301875,10.999625,2.705,1.765,0.945,0.4927989999999999,1.34593,5.5
7620,58.0,7.558488000000001,8.666666666666666,4.0,17.994228864222222,11.33044,2.7060000000000004,1.6783333333333337,0.92,0.5566228333333333,0.82602,5.5
7621,58.0,3.883996,11.6,4.8,23.231818,11.023840000000002,2.644,1.794,0.96,0.499514,0.77755,4.8
7622,58.0,6.093996,9.0,4.666666666666667,18.5045363965,11.714558333333336,2.858333333333333,1.565,0.8133333333333335,0.49968,0.6508,5.5
7623,790.0,121.42,31.1,5.3,70.92449475,9.273855,2.298,1.9072,1.2145,0.4618992,6.44467,3.8
7624,36.0,0.8649950000000001,18.0,4.0,37.346215,8.65415,1.96,2.25,1.1,0.48273,0.43591,2.0
7625,74.0,20.29466,14.6,4.8,29.21788464,10.999625,2.53,1.875,0.9825,0.4840125000000001,2.41982,6.0
7626,43.0,4.683996,8.6,3.2,17.7903568,12.3734,2.5660000000000003,1.4580000000000002,0.642,0.687868,0.52252,2.5
7627,100.0,7.900992,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.499514,1.79459,6.0
7628,220.0,24.574384,27.6,5.2,65.56541800000001,11.14446,2.8280000000000003,1.747,0.918,0.4673040000000001,3.52186,2.5
7629,68.0,13.35,31.0,4.0,69.59212799999999,9.1302,1.985,1.9,1.1925,0.462985,9.08,5.0
7630,100.0,5.62148,10.0,4.8,20.9941265318,12.59399,2.58,1.747,0.964,0.475954,0.82121,2.5
7631,60.0,9.44,18.0,4.0,37.346215,9.706,2.225,1.905,0.905,0.48855,4.74,5.5
7632,95.0,13.35,31.83333333333333,5.166666666666667,70.86454624999998,9.65936,2.362,1.91,1.1840000000000002,0.466938,6.675,2.0
7633,46.0,8.903332,23.0,4.0,49.496,10.0743,2.115,1.905,1.12,0.4789899999999999,5.0988,2.0
7634,38.0,1.55316,12.666666666666664,5.333333333333333,26.024935442,13.652933333333332,2.986666666666667,1.75,0.98,0.4821566666666666,1.56776,4.0
7635,144.0,9.773996,14.4,4.8,31.204917046,11.38881,2.866,1.743,0.8959999999999999,0.481478,1.51619,6.0
7636,76.0,15.751995999999998,15.2,5.2,65.56541800000001,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,3.1504,6.3
7637,80.0,5.876907999999999,10.0,5.0,20.492449117625004,11.9389125,2.6625,1.545,0.71,0.59185,0.51772,5.8
7638,60.0,10.837324,12.666666666666664,4.666666666666667,26.621686666666665,11.5267,2.7533333333333334,1.7266666666666666,0.92,0.4916733333333334,1.51619,5.5
7639,66.0,8.505991999999999,14.8,4.4,31.574635600000004,11.2603,2.757,1.7574999999999998,0.86,0.491678,2.78022,5.8
7640,108.0,8.885992,9.8,4.8,18.439538,10.59066,2.684,1.743,0.914,0.4927359999999999,0.85961,6.0
7641,112.0,11.202328,18.666666666666668,4.666666666666667,39.568056,11.296833333333336,2.736666666666667,1.7166666666666668,0.9116666666666668,0.478705,1.47705,4.3
7642,42.0,7.441332000000001,10.4,3.1,21.654418,11.17714,2.675,1.6840000000000002,0.8959999999999999,0.4820359999999999,1.68467,4.0
7643,126.0,20.415992000000006,14.4,5.6,31.937418,11.16682,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.476095,2.16838,3.8
7644,459.0,37.007299,9.18,4.3,18.5465357192,10.857620000000002,2.585,1.6994,0.8808000000000001,0.485063,0.49717,1.5
7645,30.0,2.70174775,7.6,4.8,15.69310028,12.41584,2.904,1.654,0.774,0.499726,0.59057,3.8
7646,122.0,14.485992,14.4,4.8,31.204917046,11.17714,2.884,1.736,0.9229999999999998,0.477015,2.19978,3.8
7647,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.82747,6.0
7648,100.0,8.505991999999999,10.0,4.6,20.0468,10.59066,2.5860000000000003,1.7420000000000002,0.98,0.49901,0.84098,6.0
7649,250.0,23.38089925,12.8,4.8,25.386556894,11.9002,2.8240000000000003,1.682,0.828,0.4927359999999999,1.8013,6.5
7650,63.0,9.683996,12.6,4.78125,26.20264325,10.565180000000002,2.5696000000000003,1.7978125,0.9790625,0.47382125,3.3354,3.5
7651,43.0,9.603996,15.777777777777786,4.0,31.181557777777765,10.987245,2.8157777777777784,1.99,0.9766666666666666,0.59942625,1.55405,4.8
7652,41.0,7.767992,10.0,4.8,22.9889468,11.2603,2.755,1.662,0.91,0.490932,1.27179,4.0
7653,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.4927989999999999,0.8148,6.8
7654,50.0,5.230979499999999,11.6,4.666666666666667,22.436765854166666,12.082260000000002,2.5733333333333337,1.6306666666666667,0.95,0.4818274999999999,1.11572,6.0
7655,58.0,2.3326640000000003,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.8066666666666666,0.4865066666666666,1.11572,6.0
7656,72.0,12.421,12.0,4.8,24.789618,12.30176,2.8280000000000003,1.682,0.836,0.491678,1.0627,6.0
7657,82.0,15.593,41.0,3.5,90.2267,8.12415,1.98,2.015,1.285,0.447985,7.01317,5.5
7658,58.0,11.202328,18.666666666666668,4.5,40.93713333333333,9.159866666666668,2.736666666666667,1.7566666666666666,1.1933333333333334,0.4865066666666666,2.6108,5.8
7659,116.0,13.355328,22.66666666666667,4.0,54.27519833333333,11.755999999999998,2.7466666666666666,1.913333333333333,0.9816666666666668,0.47888,2.6772,6.0
7660,58.0,6.583996,17.333333333333332,4.666666666666667,39.987666666666655,9.5408,2.248333333333333,1.906666666666667,1.1983333333333337,0.4895066666666667,1.79976,6.8
7661,99.0,13.355328,22.66666666666667,5.333333333333333,54.501263666333344,11.8264,2.8716666666666666,1.7166666666666668,0.8933333333333332,0.4737466666666667,2.0416,4.5
7662,102.0,17.053984,28.5,4.0,67.9394,9.1302,2.205,1.955,1.2999999999999998,0.447885,3.1504,3.8
7663,122.0,13.551332,12.8,3.2,24.808518,11.14446,2.7270000000000003,1.767,0.836,0.49512,1.4092,5.5
7664,190.0,10.207996,15.833333333333336,4.333333333333333,34.47077916666667,11.217766666666668,2.858333333333333,1.788125,0.88625,0.4771483333333333,1.05605,5.5
7665,92.0,5.62148,9.2,4.8,18.439538,11.777640000000002,2.857,1.6994,0.8370000000000001,0.5559728000000002,0.73067,5.0
7666,68.0,7.171324,8.857142857142858,5.428571428571429,16.86213714285714,12.55187142857144,3.443,1.394285714285714,0.5842857142857142,0.4951885714285714,0.84313,7.8
7667,100.0,15.43,50.0,4.0,117.386335,8.21315,2.295,2.045,1.36,0.42668,8.795,2.5
7668,278.0,38.844,39.71428571428572,5.142857142857143,97.94230285714283,9.0611,2.2742857142857145,1.9071428571428573,1.2285714285714289,0.4551385714285714,3.958,3.0
7669,144.0,22.81264,48.0,2.0,102.82756,9.370384,2.298,1.9072,1.2,0.4587699999999999,5.20133,2.5
7670,36.0,7.876747749999999,18.0,4.0,37.346215,11.70255,2.545,1.75,0.945,0.4775399999999999,2.26855,6.0
7671,64.0,14.883996,14.5,4.0,31.83418,11.38168,2.6500000000000004,1.7420000000000002,0.8480000000000001,0.4862359999999999,5.48,6.0
7672,86.0,6.093996,15.2,4.8,32.38773899975,10.565180000000002,2.7270000000000003,1.767,0.91,0.481478,1.12352,3.8
7673,54.0,7.251328,7.7142857142857135,4.571428571428571,15.729212314285714,11.60992857142857,2.782857142857144,1.6057142857142856,0.8714285714285714,0.4816614285714286,0.85728,7.5
7674,100.0,7.767992,10.0,4.8,20.492449117625004,11.33044,2.754,1.711,0.8925,0.4946015000000001,0.80479,5.8
7675,76.0,15.43,21.0,4.0,43.498522,9.370384,2.352,1.88,1.104,0.4776649999999999,2.16838,3.8
7676,232.0,18.20623425,11.3,4.75,24.50301875,11.6104,2.6625,1.6520000000000004,0.8140000000000001,0.4820359999999999,1.24952,6.0
7677,58.0,4.542664,13.333333333333336,5.333333333333333,27.44881366633333,11.488466666666667,2.806666666666666,1.7166666666666668,0.92,0.4810716666666666,0.84233,6.0
7678,146.0,16.619320000000002,14.6,4.8,33.739258,11.64556,2.502,1.714,0.882,0.485951,2.16486,3.8
7679,250.0,27.432984,12.5,4.78125,25.023328,10.73364,2.6625,1.75,0.94625,0.4826440625,1.92091,5.5
7680,214.0,32.92666,42.8,5.6,93.78445,9.65936,2.3080000000000003,1.908,1.1840000000000002,0.45825,5.54914,2.0
7681,742.0,45.0681235,22.5,3.5,54.274034482758616,9.350333333333332,2.6500000000000004,1.9072,1.13,0.4702927586206897,6.5225,3.8
7682,20.0,4.663996,10.0,4.0,20.077018,9.0432,2.065,1.9,1.2,0.49901,10.6,4.5
7683,72.0,5.439908,9.0,5.0,18.485977957625,11.719925,2.815,1.62625,0.84875,0.4840125000000001,0.62985,5.8
7684,30.0,2.3326640000000003,10.0,4.333333333333333,20.325236749666672,11.522283333333334,2.848333333333333,1.7166666666666668,0.8933333333333332,0.490932,0.8148,7.5
7685,80.0,5.876743749999998,8.882352941176471,4.235294117647058,17.77768123505882,11.96199411764706,2.821034482758621,1.571764705882353,0.7611764705882352,0.5433911111111112,0.70329,6.0
7686,42.0,4.9568275,7.4,4.0,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.49717,3.8
7687,90.0,11.35599,19.0,4.0,39.568056,9.08885,2.24,1.97,1.29,0.479965,3.17705,2.0
7688,46.0,9.133,23.0,4.0,48.7195,9.8771,2.545,1.905,1.12,0.47888,4.7232,3.8
7689,43.0,9.483996,10.75,4.5,22.9889468,10.9389125,2.6425,1.7666,0.92125,0.4818274999999999,0.94771,5.5
7690,114.0,8.885992,27.6,5.2,65.56541800000001,11.46526,2.826,1.7880000000000005,0.946,0.4673040000000001,3.59589,2.0
7691,78.0,7.441332000000001,16.5,4.0,35.468537,10.52605,2.495,1.785,0.965,0.4775399999999999,3.17705,5.5
7692,45.0,10.96,22.8,5.6,49.204038,10.13144,2.352,1.8200000000000005,1.104,0.475566,2.4836,1.8
7693,30.0,2.7428315,10.0,5.333333333333333,20.766935442,11.771733333333335,2.625,1.625,0.9666666666666668,0.4758883333333334,0.62985,5.5
7694,94.0,11.775328000000002,30.66666666666667,4.666666666666667,68.56273,9.159866666666668,1.95,1.88,1.12,0.47888,3.1504,3.8
7695,36.0,0.8649950000000001,18.0,4.0,37.27215,9.05335,2.045,1.9,1.39,0.48273,0.35134,2.0
7696,92.0,6.697992,8.8,4.8,18.439538,11.79886,2.495,1.5509999999999995,0.8640000000000001,0.4927359999999999,0.62985,5.5
7697,98.0,8.803996,18.0,4.0,37.27215,8.2366,1.97,2.04,1.36,0.475566,10.97,1.5
7698,226.0,27.403984,11.3,4.25,24.556188775,11.20276,2.7635,1.767,0.91,0.4927189999999999,1.96919,5.0
7699,110.0,19.334,27.16666666666667,5.6,65.56541800000001,11.143366666666669,2.8266666666666667,1.7166666666666668,0.915,0.4780233333333334,3.52186,3.8
7700,52.0,4.663996000000002,7.4,3.2,14.610803,12.30176,2.764,1.592,0.708,0.5982450000000001,0.59057,3.3
7701,96.0,13.385996,12.6,4.0,24.808518,11.023840000000002,2.755,1.7400000000000002,0.91,0.49282,1.04374,6.0
7702,122.0,13.053996,12.3,4.6,24.808518,10.565180000000002,2.682,1.765,0.96,0.477015,1.49127,6.0
7703,180.0,11.618656,7.666666666666668,3.888888888888889,15.71835125,11.813072222222226,2.771111111111112,1.5488888888888888,0.7355555555555555,0.6016088888888889,0.70966,2.5
7704,126.0,20.415992000000006,31.0,4.25,70.86454624999998,9.251425,2.24,1.91,1.185,0.462985,5.0988,2.5
7705,126.0,13.385996,23.6,4.8,49.204038,10.75912,2.675,1.736,0.958,0.475954,3.958,6.0
7706,114.0,8.505991999999999,11.4,4.8,23.0113257,10.59066,2.5860000000000003,1.7420000000000002,0.98,0.49618,1.775,4.0
7707,63.0,9.133,12.5,4.833333333333333,26.20264325,11.522283333333334,2.865,1.7266666666666666,0.915,0.4796891666666667,1.02525,5.5
7708,232.0,24.587992000000003,10.5,4.625,21.57193491111111,11.21332539884624,2.749927884625392,1.7288125,0.94625,0.4909111111111111,0.74774,6.5
7709,68.0,9.107996000000002,13.6,4.0,29.568292,10.600980000000002,2.58,1.7120000000000002,0.956,0.474714,0.84098,5.0
7710,41.0,15.43,20.5,4.0,43.498522,10.0743,2.295,1.825,1.12,0.477015,2.37558,3.8
7711,130.0,12.843328,10.0,5.333333333333333,20.325236749666672,11.82415,2.8816666666666664,1.7166666666666668,0.915,0.4871716666666667,1.35155,5.5
7712,79.0,17.59,39.5,2.0,90.2267,8.12415,1.98,2.015,1.285,0.447985,7.01317,5.5
7713,120.0,13.747992000000002,12.0,4.8,24.789618,11.16682,2.754,1.754,0.86,0.491604,1.70947,6.0
7714,146.0,16.449327999999998,14.6,4.333333333333333,34.47077916666667,11.223166666666666,2.766666666666667,1.7583333333333335,0.9816666666666668,0.474655,2.94022,6.0
7715,790.0,105.514,39.5,5.3,93.78445,9.273855,2.279,1.907,1.2145,0.447985,6.46538,2.5
7716,100.0,7.558488000000001,9.0,4.8,19.8565257,10.98774,2.754,1.79,0.836,0.4928989999999,0.91755,6.0
7717,100.0,7.558488,10.0,4.8,20.2988926326,12.04083,2.755,1.745,0.98,0.4927189999999999,0.96381,5.5
7718,336.0,23.379399750000005,7.636363636363638,4.0,15.10485580681818,12.122009090909092,2.664545454545454,1.539090909090909,0.7063636363636363,0.6324702272727273,0.58543,3.3
7719,78.0,9.683996,13.6,4.0,29.568292,10.98774,2.8280000000000003,1.682,0.836,0.477854,1.56776,3.8
7720,150.0,10.616572,16.666666666666668,5.0,35.764991111111115,11.634466666666668,2.8322222222222213,1.7164444444444449,0.8649999999999999,0.4819755555555556,0.0,6.5
7721,66.0,13.385996,31.0,4.0,70.92449475,9.65936,1.855,1.9072,1.1840000000000002,0.4448824999999999,6.78733,3.8
7722,100.0,8.903332,23.8,4.78125,49.224449375000006,10.73364,2.675,1.767,1.11,0.491678,1.27179,3.8
7723,106.0,17.053984,35.0,4.8,103.49857999999998,11.35495,2.445,1.904,1.2,0.46498,4.45167,5.5
7724,72.0,5.930572,11.666666666666664,4.4848484848484,24.847745454545457,11.0055151515152,2.6293939393939394,1.7660606060606,0.9151515151515152,0.4954545454545454,1.81103,5.5
7725,60.0,6.283996,12.0,4.8,25.7926972413,11.2603,2.754,1.7420000000000002,0.8699999999999999,0.4907199999999999,1.0627,5.5
7726,260.0,16.684981,8.315789473684209,3.789473684210527,16.624895952023987,12.29936046511628,2.6578947368421053,1.5047368421052632,0.6736842105263158,0.6531652631578947,0.65552,1.5
7727,100.0,7.900992,10.0,4.8,20.3920334,11.10535,2.7030000000000003,1.6980000000000002,0.703,0.4911100000000001,1.02048,2.8
7728,128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.51422,6.0
7729,42.0,7.734660000000001,21.6,4.8,43.498522,12.30176,2.8200000000000003,1.626,0.907,0.477015,1.49127,4.8
7730,108.0,11.35441075,27.5,5.5,64.9132175,11.9002,2.5275,1.7400000000000002,0.965,0.47382125,3.52072,3.5
7731,92.0,3.883996,9.2,4.4,19.8565257,12.39211,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.4991960000000001,0.59473,3.8
7732,43.0,4.9568275,9.96,4.0,18.439538,10.98774,2.805,1.656,0.8480000000000001,0.491604,0.82121,6.8
7733,100.0,8.228992,10.0,4.8,20.213348778,10.78917,2.572,1.7666,0.9368,0.496658,0.82082,5.5
7734,95.0,17.593,31.33333333333333,4.0,70.83746666666666,9.159866666666668,1.95,1.913333333333333,1.13,0.4515899999999999,5.50017,5.5
7735,92.0,9.93196,9.2,4.8,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9190000000000002,0.4690149999999999,0.73461,2.8
7736,20.0,4.243996,10.0,4.8,20.0468,11.2603,2.965,1.7,0.965,0.49901,0.7854,9.5
7737,80.0,5.505328,13.333333333333336,4.666666666666667,27.44881366633333,11.533816666666668,2.7533333333333334,1.625,0.8666666666666666,0.4830383333333333,1.3513,6.0
7738,100.0,11.874,10.0,4.8,20.2988926326,11.82448,2.857,1.6869999999999998,0.8320000000000001,0.496379,1.8688,3.0
7739,593.0,36.13539175,11.666666666666664,4.666666666666667,22.64556804545455,11.2843,2.7677777777777783,1.730222222222222,0.878888888888889,0.5461177777777778,0.77525,6.0
7740,36.0,0.001,18.0,4.0,36.0685,8.2366,1.79,2.055,1.39,0.499,0.0,3.0
7741,126.0,13.477328,12.6,4.4,24.556188775,11.759620000000002,2.7960000000000003,1.7280000000000002,0.8640000000000001,0.476196,1.0627,6.0
7742,118.0,13.385996,12.6,4.8,24.808518,11.17714,2.752,1.7420000000000002,0.836,0.4941109999999999,1.26278,6.0
7743,60.0,8.109328,12.0,4.8,26.385218,11.7051,2.81,1.7400000000000002,0.86,0.4776649999999999,0.86614,5.5
7744,84.0,7.957992,11.8,4.8,24.085483,10.89726,2.857,1.682,0.9590000000000004,0.495329,0.65972,5.5
7745,46.0,9.133,49.0,4.0,117.386335,9.8771,2.295,1.904,1.2,0.49901,10.6,3.5
7746,116.0,11.202328,18.666666666666668,5.0,41.99652,11.50615,2.865,1.7166666666666668,0.9733333333333332,0.4767116666666666,2.48089,6.0
7747,80.0,3.6474955,8.888888888888891,3.7777777777777777,17.777681235058242,12.582422222222226,2.634444444444445,1.5733333333333333,0.7622222222222222,0.6063038888888889,0.42861,4.5
7748,592.0,59.27197099999999,39.5,5.28,90.2267,10.745844000000002,2.298,1.9072,1.2145,0.457149,6.5225,2.5
7749,110.0,20.36,30.66666666666667,4.333333333333333,67.9394,9.159866666666668,1.95,1.913333333333333,1.2,0.4683433333333333,3.492,2.8
7750,128.0,20.415992000000006,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.79216,6.0
7751,155.0,11.202328,17.333333333333332,4.666666666666667,37.51688,11.634466666666668,2.83,1.7333333333333334,0.9155555555555556,0.4868611111111111,2.16955,6.0
7752,80.0,5.686908,10.0,4.44,20.04904068,11.520164,2.7004,1.6488,0.92,0.5570996000000001,0.91543,6.3
7753,150.0,19.382,30.0,5.6,67.9394,11.46526,2.884,1.7280000000000002,0.946,0.4673040000000001,3.8764,3.0
7754,116.0,13.385996,46.0,4.666666666666667,113.1572575,11.408266666666668,2.98,1.925,1.0933333333333333,0.4488266666666667,6.44467,2.5
7755,72.0,5.876743749999998,8.888888888888891,4.4444444444444455,17.994228864222222,11.259955555555557,2.76,1.7337777777777783,0.9833333333333332,0.4995066666666667,0.7958,6.0
7756,30.0,2.70174775,7.5,4.0,14.996859625,11.70255,2.6725000000000003,1.495,0.71,0.6184925,0.53898,2.5
7757,58.0,4.243996,9.2,4.8,18.439538,12.0034,2.752,1.662,0.866,0.498454,0.79244,5.0
7758,58.0,0.97258,10.666666666666664,4.666666666666667,22.71843416666667,11.5619,2.768333333333333,1.745,0.728,0.4994699999999999,0.75796,6.0
7759,208.0,14.611328000000002,10.0,4.666666666666667,20.18188193025,11.354766666666668,2.8266666666666667,1.6766666666666667,0.8133333333333335,0.4887899999999999,0.75249,2.8
7760,454.0,41.060299,10.0,4.8,20.077018,10.59066,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.924,5.8
7761,100.0,7.767992,10.0,4.8,20.016938,11.023840000000002,2.644,1.794,0.96,0.499514,1.00627,6.0
7762,96.0,8.505991999999999,12.5,4.8,25.408218,11.107295,2.757,1.7420000000000002,0.9559999999999998,0.4927359999999999,1.7362,6.0
7763,884.0,121.42,35.36,5.28,82.56124,9.370384,2.298,1.9072,1.2,0.4618992,5.97378,2.5
7764,92.0,13.611328000000002,25.33333333333333,4.5,54.501263666333344,11.795966666666668,2.953333333333333,1.7166666666666668,0.9116666666666668,0.4722666666666666,2.18789,5.5
7765,80.0,7.734660000000001,10.0,4.5,20.255278375,11.510862500000002,2.79,1.6725,0.8525,0.49901,0.73425,7.8
7766,92.0,8.505991999999999,9.0,4.8,18.5863611398,10.75912,2.684,1.7185,0.9,0.4927359999999999,0.81244,6.3
7767,106.0,11.463996000000002,30.5,5.333333333333333,68.70049999999999,11.496916666666666,2.9266666666666663,1.765,0.9483333333333334,0.4683433333333333,3.59589,5.5
7768,144.0,22.206603,36.0,5.0,78.8410375,10.5174,2.5660000000000003,1.86625,1.11,0.467568,5.62731,2.0
7769,100.0,5.62148,10.0,4.8,20.9941265318,12.59399,2.7380000000000004,1.747,0.964,0.475954,0.84019,5.5
